time,Latitude_B4,Longitude_B4,Latitude_B6,Longitude_B6
2012-03-16 20:00:00,86.12420527141666,-48.408744176266666,NaN,NaN
2012-03-16 21:00:00,86.1236791610875,-48.40520429615,NaN,NaN
2012-03-16 22:00:00,86.12315305075833,-48.401664416033334,NaN,NaN
2012-03-16 23:00:00,86.12262694042916,-48.39812453591667,NaN,NaN
2012-03-17 00:00:00,86.1221008301,-48.3945846558,NaN,NaN
2012-03-17 01:00:00,86.1214653651125,-48.399726072983334,NaN,NaN
2012-03-17 02:00:00,86.12082990012499,-48.404867490166666,NaN,NaN
2012-03-17 03:00:00,86.12019443513749,-48.410008907350004,NaN,NaN
2012-03-17 04:00:00,86.11955897015,-48.415150324533336,NaN,NaN
2012-03-17 05:00:00,86.1189235051625,-48.42029174171667,NaN,NaN
2012-03-17 06:00:00,86.118288040175,-48.425433158900006,NaN,NaN
2012-03-17 07:00:00,86.11765257518749,-48.43057457608334,NaN,NaN
2012-03-17 08:00:00,86.1170171102,-48.43571599326667,NaN,NaN
2012-03-17 09:00:00,86.1163816452125,-48.44085741045,NaN,NaN
2012-03-17 10:00:00,86.11574618022499,-48.44599882763333,NaN,NaN
2012-03-17 11:00:00,86.11511071523749,-48.45114024481667,NaN,NaN
2012-03-17 12:00:00,86.11447525025,-48.456281662,NaN,NaN
2012-03-17 13:00:00,86.1138397852625,-48.461423079183334,NaN,NaN
2012-03-17 14:00:00,86.113204320275,-48.46656449636667,NaN,NaN
2012-03-17 15:00:00,86.11256885528749,-48.471705913550004,NaN,NaN
2012-03-17 16:00:00,86.1119333903,-48.476847330733335,NaN,NaN
2012-03-17 17:00:00,86.1112979253125,-48.48198874791667,NaN,NaN
2012-03-17 18:00:00,86.11066246032499,-48.4871301651,NaN,NaN
2012-03-17 19:00:00,86.11002699533749,-48.49227158228334,NaN,NaN
2012-03-17 20:00:00,86.10939153035,-48.49741299946667,NaN,NaN
2012-03-17 21:00:00,86.1087560653625,-48.50255441665,NaN,NaN
2012-03-17 22:00:00,86.108120600375,-48.50769583383334,NaN,NaN
2012-03-17 23:00:00,86.10748513538749,-48.51283725101667,NaN,NaN
2012-03-18 00:00:00,86.1068496704,-48.5179786682,NaN,NaN
2012-03-18 01:00:00,86.1061251958125,-48.52159500120833,NaN,NaN
2012-03-18 02:00:00,86.105400721225,-48.52521133421667,NaN,NaN
2012-03-18 03:00:00,86.1046762466375,-48.528827667225,NaN,NaN
2012-03-18 04:00:00,86.10395177205,-48.53244400023333,NaN,NaN
2012-03-18 05:00:00,86.1032272974625,-48.536060333241664,NaN,NaN
2012-03-18 06:00:00,86.102502822875,-48.53967666625,NaN,NaN
2012-03-18 07:00:00,86.1017783482875,-48.543292999258334,NaN,NaN
2012-03-18 08:00:00,86.1010538737,-48.546909332266665,NaN,NaN
2012-03-18 09:00:00,86.1003293991125,-48.550525665275,NaN,NaN
2012-03-18 10:00:00,86.099604924525,-48.554141998283335,NaN,NaN
2012-03-18 11:00:00,86.0988804499375,-48.557758331291666,NaN,NaN
2012-03-18 12:00:00,86.09815597535,-48.561374664300004,NaN,NaN
2012-03-18 13:00:00,86.0974315007625,-48.564990997308335,NaN,NaN
2012-03-18 14:00:00,86.096707026175,-48.56860733031667,NaN,NaN
2012-03-18 15:00:00,86.0959825515875,-48.572223663325,NaN,NaN
2012-03-18 16:00:00,86.095258077,-48.575839996333336,NaN,NaN
2012-03-18 17:00:00,86.0945336024125,-48.57945632934167,NaN,NaN
2012-03-18 18:00:00,86.093809127825,-48.58307266235,NaN,NaN
2012-03-18 19:00:00,86.0930846532375,-48.58668899535834,NaN,NaN
2012-03-18 20:00:00,86.09236017865,-48.59030532836667,NaN,NaN
2012-03-18 21:00:00,86.0916357040625,-48.593921661375,NaN,NaN
2012-03-18 22:00:00,86.090911229475,-48.59753799438333,NaN,NaN
2012-03-18 23:00:00,86.0901867548875,-48.60115432739167,NaN,NaN
2012-03-19 00:00:00,86.0894622803,-48.6047706604,NaN,NaN
2012-03-19 01:00:00,86.0884574254625,-48.60634613037083,NaN,NaN
2012-03-19 02:00:00,86.087452570625,-48.60792160034167,NaN,NaN
2012-03-19 03:00:00,86.0864477157875,-48.6094970703125,NaN,NaN
2012-03-19 04:00:00,86.08544286095,-48.61107254028333,NaN,NaN
2012-03-19 05:00:00,86.08443800611249,-48.61264801025417,NaN,NaN
2012-03-19 06:00:00,86.083433151275,-48.614223480225,NaN,NaN
2012-03-19 07:00:00,86.0824282964375,-48.61579895019583,NaN,NaN
2012-03-19 08:00:00,86.0814234416,-48.61737442016667,NaN,NaN
2012-03-19 09:00:00,86.0804185867625,-48.6189498901375,NaN,NaN
2012-03-19 10:00:00,86.079413731925,-48.62052536010833,NaN,NaN
2012-03-19 11:00:00,86.0784088770875,-48.62210083007917,NaN,NaN
2012-03-19 12:00:00,86.07740402225,-48.62367630005,NaN,NaN
2012-03-19 13:00:00,86.0763991674125,-48.62525177002083,NaN,NaN
2012-03-19 14:00:00,86.075394312575,-48.62682723999167,NaN,NaN
2012-03-19 15:00:00,86.0743894577375,-48.6284027099625,NaN,NaN
2012-03-19 16:00:00,86.0733846029,-48.62997817993333,NaN,NaN
2012-03-19 17:00:00,86.0723797480625,-48.63155364990417,NaN,NaN
2012-03-19 18:00:00,86.071374893225,-48.633129119875,NaN,NaN
2012-03-19 19:00:00,86.07037003838751,-48.63470458984583,NaN,NaN
2012-03-19 20:00:00,86.06936518355,-48.63628005981667,NaN,NaN
2012-03-19 21:00:00,86.0683603287125,-48.6378555297875,NaN,NaN
2012-03-19 22:00:00,86.067355473875,-48.63943099975833,NaN,NaN
2012-03-19 23:00:00,86.06635061903751,-48.64100646972917,NaN,NaN
2012-03-20 00:00:00,86.0653457642,-48.6425819397,NaN,NaN
2012-03-20 01:00:00,86.06462383274167,-48.641164461775,NaN,NaN
2012-03-20 02:00:00,86.06390190128333,-48.63974698385,NaN,NaN
2012-03-20 03:00:00,86.063179969825,-48.638329505925,NaN,NaN
2012-03-20 04:00:00,86.06245803836667,-48.636912028,NaN,NaN
2012-03-20 05:00:00,86.06173610690834,-48.635494550075,NaN,NaN
2012-03-20 06:00:00,86.06101417545,-48.63407707215,NaN,NaN
2012-03-20 07:00:00,86.06029224399167,-48.632659594225004,NaN,NaN
2012-03-20 08:00:00,86.05957031253334,-48.6312421163,NaN,NaN
2012-03-20 09:00:00,86.058848381075,-48.629824638375,NaN,NaN
2012-03-20 10:00:00,86.05812644961667,-48.62840716045,NaN,NaN
2012-03-20 11:00:00,86.05740451815834,-48.626989682525,NaN,NaN
2012-03-20 12:00:00,86.05668258669999,-48.625572204600005,NaN,NaN
2012-03-20 13:00:00,86.05596065524166,-48.624154726675,NaN,NaN
2012-03-20 14:00:00,86.05523872378333,-48.62273724875,NaN,NaN
2012-03-20 15:00:00,86.054516792325,-48.621319770825004,NaN,NaN
2012-03-20 16:00:00,86.05379486086666,-48.6199022929,NaN,NaN
2012-03-20 17:00:00,86.05307292940833,-48.618484814975,NaN,NaN
2012-03-20 18:00:00,86.05235099795,-48.61706733705,NaN,NaN
2012-03-20 19:00:00,86.05162906649166,-48.615649859125,NaN,NaN
2012-03-20 20:00:00,86.05090713503333,-48.6142323812,NaN,NaN
2012-03-20 21:00:00,86.050185203575,-48.612814903275,NaN,NaN
2012-03-20 22:00:00,86.04946327211667,-48.61139742535,NaN,NaN
2012-03-20 23:00:00,86.04874134065832,-48.609979947425,NaN,NaN
2012-03-21 00:00:00,86.0480194092,-48.6085624695,NaN,NaN
2012-03-21 01:00:00,86.04715442659582,-48.60337527594584,NaN,NaN
2012-03-21 02:00:00,86.04628944399167,-48.598188082391665,NaN,NaN
2012-03-21 03:00:00,86.0454244613875,-48.5930008888375,NaN,NaN
2012-03-21 04:00:00,86.04455947878333,-48.58781369528333,NaN,NaN
2012-03-21 05:00:00,86.04369449617916,-48.582626501729166,NaN,NaN
2012-03-21 06:00:00,86.042829513575,-48.577439308175,NaN,NaN
2012-03-21 07:00:00,86.04196453097083,-48.57225211462083,NaN,NaN
2012-03-21 08:00:00,86.04109954836666,-48.56706492106667,NaN,NaN
2012-03-21 09:00:00,86.0402345657625,-48.5618777275125,NaN,NaN
2012-03-21 10:00:00,86.03936958315833,-48.55669053395833,NaN,NaN
2012-03-21 11:00:00,86.03850460055416,-48.55150334040417,NaN,NaN
2012-03-21 12:00:00,86.03763961794999,-48.54631614685,NaN,NaN
2012-03-21 13:00:00,86.03677463534584,-48.54112895329583,NaN,NaN
2012-03-21 14:00:00,86.03590965274167,-48.53594175974167,NaN,NaN
2012-03-21 15:00:00,86.0350446701375,-48.5307545661875,NaN,NaN
2012-03-21 16:00:00,86.03417968753334,-48.52556737263333,NaN,NaN
2012-03-21 17:00:00,86.03331470492917,-48.52038017907917,NaN,NaN
2012-03-21 18:00:00,86.032449722325,-48.515192985525,NaN,NaN
2012-03-21 19:00:00,86.03158473972084,-48.51000579197083,NaN,NaN
2012-03-21 20:00:00,86.03071975711667,-48.50481859841666,NaN,NaN
2012-03-21 21:00:00,86.0298547745125,-48.4996314048625,NaN,NaN
2012-03-21 22:00:00,86.02898979190833,-48.494444211308334,NaN,NaN
2012-03-21 23:00:00,86.02812480930417,-48.48925701775416,NaN,NaN
2012-03-22 00:00:00,86.0272598267,-48.4840698242,NaN,NaN
2012-03-22 01:00:00,86.02655864900953,-48.47786803470952,NaN,NaN
2012-03-22 02:00:00,86.02585747131906,-48.47166624521905,NaN,NaN
2012-03-22 03:00:00,86.02515629362857,-48.46546445572857,NaN,NaN
2012-03-22 04:00:00,86.0244551159381,-48.4592626662381,NaN,NaN
2012-03-22 05:00:00,86.02375393824762,-48.45306087674762,NaN,NaN
2012-03-22 06:00:00,86.02305276055715,-48.44685908725714,NaN,NaN
2012-03-22 07:00:00,86.02235158286666,-48.44065729776666,NaN,NaN
2012-03-22 08:00:00,86.02165040517619,-48.43445550827619,NaN,NaN
2012-03-22 09:00:00,86.02094922748572,-48.42825371878571,NaN,NaN
2012-03-22 10:00:00,86.02024804979524,-48.422051929295236,NaN,NaN
2012-03-22 11:00:00,86.01954687210475,-48.41585013980476,NaN,NaN
2012-03-22 12:00:00,86.01884569441428,-48.409648350314285,NaN,NaN
2012-03-22 13:00:00,86.01814451672381,-48.40344656082381,NaN,NaN
2012-03-22 14:00:00,86.01744333903333,-48.397244771333334,NaN,NaN
2012-03-22 15:00:00,86.01674216134285,-48.39104298184286,NaN,NaN
2012-03-22 16:00:00,86.01604098365237,-48.384841192352376,NaN,NaN
2012-03-22 17:00:00,86.0153398059619,-48.3786394028619,NaN,NaN
2012-03-22 18:00:00,86.01463862827143,-48.372437613371424,NaN,NaN
2012-03-22 19:00:00,86.01393745058094,-48.36623582388095,NaN,NaN
2012-03-22 20:00:00,86.01323627289047,-48.36003403439047,NaN,NaN
2012-03-22 21:00:00,86.0125350952,-48.3538322449,NaN,NaN
2012-03-22 22:00:00,86.01197052,-48.346206665,NaN,NaN
2012-03-22 23:00:00,86.0110702515,-48.3369026184,NaN,NaN
2012-03-23 00:00:00,86.0106048584,-48.3288764954,NaN,NaN
2012-03-23 01:00:00,86.0101547241,-48.322479248,NaN,NaN
2012-03-23 02:00:00,86.0096740723,-48.3151435852,NaN,NaN
2012-03-23 03:00:00,86.0092697144,-48.3083457947,NaN,NaN
2012-03-23 04:00:00,86.008895874,-48.3016624451,NaN,NaN
2012-03-23 05:00:00,86.0084609985,-48.297870636,NaN,NaN
2012-03-23 06:00:00,86.0081558228,-48.294216156,NaN,NaN
2012-03-23 07:00:00,86.0078125,-48.2902984619,NaN,NaN
2012-03-23 08:00:00,86.0073928833,-48.2838287354,NaN,NaN
2012-03-23 09:00:00,86.0066680908,-48.2764854431,NaN,NaN
2012-03-23 10:00:00,86.0055465698,-48.2675552368,NaN,NaN
2012-03-23 11:00:00,86.0045394897,-48.2575035095,NaN,NaN
2012-03-23 12:00:00,86.0040206909,-48.2504196167,NaN,NaN
2012-03-23 13:00:00,86.0038299561,-48.2458267212,NaN,NaN
2012-03-23 14:00:00,86.0037536621,-48.2438850403,NaN,NaN
2012-03-23 15:00:00,86.0037460327,-48.2437095642,NaN,NaN
2012-03-23 16:00:00,86.0037536621,-48.2433509827,NaN,NaN
2012-03-23 17:00:00,86.0037536621,-48.2429084778,NaN,NaN
2012-03-23 18:00:00,86.0037460327,-48.2428245544,NaN,NaN
2012-03-23 19:00:00,86.0037460327,-48.2427062988,NaN,NaN
2012-03-23 20:00:00,86.0037307739,-48.2423210144,NaN,NaN
2012-03-23 21:00:00,86.0037231445,-48.2422142029,NaN,NaN
2012-03-23 22:00:00,86.0037002563,-48.2417831421,NaN,NaN
2012-03-23 23:00:00,86.0036697388,-48.2417907715,NaN,NaN
2012-03-24 00:00:00,86.0036621094,-48.2414894104,NaN,NaN
2012-03-24 01:00:00,86.00365448,-48.2415084839,NaN,NaN
2012-03-24 02:00:00,86.0036239624,-48.2411460876,NaN,NaN
2012-03-24 03:00:00,86.0036392212,-48.2410011292,NaN,NaN
2012-03-24 04:00:00,86.0036315918,-48.240737915,NaN,NaN
2012-03-24 05:00:00,86.0036239624,-48.2407989502,NaN,NaN
2012-03-24 06:00:00,86.0036010742,-48.2407608032,NaN,NaN
2012-03-24 07:00:00,86.0036087036,-48.24061203,NaN,NaN
2012-03-24 08:00:00,86.0036087036,-48.2402267456,NaN,NaN
2012-03-24 09:00:00,86.0035934448,-48.2403411865,NaN,NaN
2012-03-24 10:00:00,86.0035934448,-48.2402954102,NaN,NaN
2012-03-24 11:00:00,86.003578186,-48.2402954102,NaN,NaN
2012-03-24 12:00:00,86.0035629272,-48.2405052185,NaN,NaN
2012-03-24 13:00:00,86.0035629272,-48.2406349182,NaN,NaN
2012-03-24 14:00:00,86.0035476685,-48.2407226562,NaN,NaN
2012-03-24 15:00:00,86.0035400391,-48.2409591675,NaN,NaN
2012-03-24 16:00:00,86.0035324097,-48.2411079407,NaN,NaN
2012-03-24 17:00:00,86.0035247803,-48.2411117554,NaN,NaN
2012-03-24 18:00:00,86.0035171509,-48.2412223816,NaN,NaN
2012-03-24 19:00:00,86.0035171509,-48.241230011,NaN,NaN
2012-03-24 20:00:00,86.0035171509,-48.2410926819,NaN,NaN
2012-03-24 21:00:00,86.0035171509,-48.2412033081,NaN,NaN
2012-03-24 22:00:00,86.0034942627,-48.2412033081,NaN,NaN
2012-03-24 23:00:00,86.0034713745,-48.2414207458,NaN,NaN
2012-03-25 00:00:00,86.0034713745,-48.2414131165,NaN,NaN
2012-03-25 01:00:00,86.0034713745,-48.2414054871,NaN,NaN
2012-03-25 02:00:00,86.0034484863,-48.2415733337,NaN,NaN
2012-03-25 03:00:00,86.0034408569,-48.2416763306,NaN,NaN
2012-03-25 04:00:00,86.0034332275,-48.2420082092,NaN,NaN
2012-03-25 05:00:00,86.0034332275,-48.2419891357,NaN,NaN
2012-03-25 06:00:00,86.0034255981,-48.2423706055,NaN,NaN
2012-03-25 07:00:00,86.0034408569,-48.2423973083,NaN,NaN
2012-03-25 08:00:00,86.0034332275,-48.2423019409,NaN,NaN
2012-03-25 09:00:00,86.0034255981,-48.2422180176,NaN,NaN
2012-03-25 10:00:00,86.0034179688,-48.2423248291,NaN,NaN
2012-03-25 11:00:00,86.0034103394,-48.2421875,NaN,NaN
2012-03-25 12:00:00,86.0034103394,-48.2426071167,NaN,NaN
2012-03-25 13:00:00,86.00340271,-48.2427597046,NaN,NaN
2012-03-25 14:00:00,86.00340271,-48.2427864075,NaN,NaN
2012-03-25 15:00:00,86.0033798218,-48.243019104,NaN,NaN
2012-03-25 16:00:00,86.0033950806,-48.2431640625,NaN,NaN
2012-03-25 17:00:00,86.0033721924,-48.2431144714,NaN,NaN
2012-03-25 18:00:00,86.0033874512,-48.2432365417,NaN,NaN
2012-03-25 19:00:00,86.0033874512,-48.2431602478,NaN,NaN
2012-03-25 20:00:00,86.0033798218,-48.2429428101,NaN,NaN
2012-03-25 21:00:00,86.003364563,-48.2432327271,NaN,NaN
2012-03-25 22:00:00,86.003364563,-48.2431526184,NaN,NaN
2012-03-25 23:00:00,86.0033416748,-48.2434196472,NaN,NaN
2012-03-26 00:00:00,86.0033340454,-48.2433242798,NaN,NaN
2012-03-26 01:00:00,86.003074646,-48.2458572388,NaN,NaN
2012-03-26 02:00:00,86.0028076172,-48.2491722107,NaN,NaN
2012-03-26 03:00:00,86.0026550293,-48.2521018982,NaN,NaN
2012-03-26 04:00:00,86.0026473999,-48.2530975342,NaN,NaN
2012-03-26 05:00:00,86.0026473999,-48.2534255981,NaN,NaN
2012-03-26 06:00:00,86.0026168823,-48.2535171509,NaN,NaN
2012-03-26 07:00:00,86.0026168823,-48.2535705566,NaN,NaN
2012-03-26 08:00:00,86.0026092529,-48.2536010742,NaN,NaN
2012-03-26 09:00:00,86.0026092529,-48.2535972595,NaN,NaN
2012-03-26 10:00:00,86.0026016235,-48.2535820007,NaN,NaN
2012-03-26 11:00:00,86.0025787354,-48.2537078857,NaN,NaN
2012-03-26 12:00:00,86.002571106,-48.2540855408,NaN,NaN
2012-03-26 13:00:00,86.0026245117,-48.2541351318,NaN,NaN
2012-03-26 14:00:00,86.0026168823,-48.2544441223,NaN,NaN
2012-03-26 15:00:00,86.0026321411,-48.2552566528,NaN,NaN
2012-03-26 16:00:00,86.0026321411,-48.2556152344,NaN,NaN
2012-03-26 17:00:00,86.0026550293,-48.2562637329,NaN,NaN
2012-03-26 18:00:00,86.0026779175,-48.2566986084,NaN,NaN
2012-03-26 19:00:00,86.002746582,-48.2572593689,NaN,NaN
2012-03-26 20:00:00,86.0027542114,-48.2574043274,NaN,NaN
2012-03-26 21:00:00,86.0027770996,-48.2580680847,NaN,NaN
2012-03-26 22:00:00,86.0027923584,-48.2584190369,NaN,NaN
2012-03-26 23:00:00,86.0027923584,-48.258972168,NaN,NaN
2012-03-27 00:00:00,86.0028076172,-48.2587623596,NaN,NaN
2012-03-27 01:00:00,86.002822876,-48.2588577271,NaN,NaN
2012-03-27 02:00:00,86.0028305054,-48.2589988708,NaN,NaN
2012-03-27 03:00:00,86.0028533936,-48.2591400146,NaN,NaN
2012-03-27 04:00:00,86.0028991699,-48.2591667175,NaN,NaN
2012-03-27 05:00:00,86.0029373169,-48.2590141296,NaN,NaN
2012-03-27 06:00:00,86.0030212402,-48.258846283,NaN,NaN
2012-03-27 07:00:00,86.0031280518,-48.2582778931,NaN,NaN
2012-03-27 08:00:00,86.0032501221,-48.2569389343,NaN,NaN
2012-03-27 09:00:00,86.0033798218,-48.2552566528,NaN,NaN
2012-03-27 10:00:00,86.0034561157,-48.2525367737,NaN,NaN
2012-03-27 11:00:00,86.0035552979,-48.2500572205,NaN,NaN
2012-03-27 12:00:00,86.0037155151,-48.2474479675,NaN,NaN
2012-03-27 13:00:00,86.0039596558,-48.2378921509,NaN,NaN
2012-03-27 14:00:00,86.0042953491,-48.2171630859,NaN,NaN
2012-03-27 15:00:00,86.0047607422,-48.1874084473,NaN,NaN
2012-03-27 16:00:00,86.0053329468,-48.1515426636,NaN,NaN
2012-03-27 17:00:00,86.0058822632,-48.1113471985,NaN,NaN
2012-03-27 18:00:00,86.0064468384,-48.0662460327,NaN,NaN
2012-03-27 19:00:00,86.0070800781,-48.0187988281,NaN,NaN
2012-03-27 20:00:00,86.0076980591,-47.9708099365,NaN,NaN
2012-03-27 21:00:00,86.0082626343,-47.9220352173,NaN,NaN
2012-03-27 22:00:00,86.0087203979,-47.8765068054,NaN,NaN
2012-03-27 23:00:00,86.009185791,-47.8358840942,NaN,NaN
2012-03-28 00:00:00,86.0096817017,-47.7991447449,NaN,NaN
2012-03-28 01:00:00,86.0102539062,-47.7679367065,NaN,NaN
2012-03-28 02:00:00,86.0108947754,-47.7415504456,NaN,NaN
2012-03-28 03:00:00,86.0115737915,-47.7173652649,NaN,NaN
2012-03-28 04:00:00,86.0122146606,-47.694442749,NaN,NaN
2012-03-28 05:00:00,86.0127029419,-47.6736602783,NaN,NaN
2012-03-28 06:00:00,86.0130844116,-47.6543655396,NaN,NaN
2012-03-28 07:00:00,86.0132904053,-47.6358337402,NaN,NaN
2012-03-28 08:00:00,86.013458252,-47.6185417175,NaN,NaN
2012-03-28 09:00:00,86.0136184692,-47.6029777527,NaN,NaN
2012-03-28 10:00:00,86.0138549805,-47.5890960693,NaN,NaN
2012-03-28 11:00:00,86.0139694214,-47.5754318237,NaN,NaN
2012-03-28 12:00:00,86.0139846802,-47.5625724792,NaN,NaN
2012-03-28 13:00:00,86.0140075684,-47.5502471924,NaN,NaN
2012-03-28 14:00:00,86.0140457153,-47.5382881165,NaN,NaN
2012-03-28 15:00:00,86.0139770508,-47.5242004395,NaN,NaN
2012-03-28 16:00:00,86.0139160156,-47.509437561,NaN,NaN
2012-03-28 17:00:00,86.0139465332,-47.4937820435,NaN,NaN
2012-03-28 18:00:00,86.0140914917,-47.478805542,NaN,NaN
2012-03-28 19:00:00,86.0143203735,-47.462223053,NaN,NaN
2012-03-28 20:00:00,86.0146484375,-47.446182251,NaN,NaN
2012-03-28 21:00:00,86.0149993896,-47.4305953979,NaN,NaN
2012-03-28 22:00:00,86.0153274536,-47.4138832092,NaN,NaN
2012-03-28 23:00:00,86.0155639648,-47.3957176208,NaN,NaN
2012-03-29 00:00:00,86.0156936646,-47.3763275146,NaN,NaN
2012-03-29 01:00:00,86.015914917,-47.3581237793,NaN,NaN
2012-03-29 02:00:00,86.0161437988,-47.3395080566,NaN,NaN
2012-03-29 03:00:00,86.0164031982,-47.3210830688,NaN,NaN
2012-03-29 04:00:00,86.0167617798,-47.3029403687,NaN,NaN
2012-03-29 05:00:00,86.0172958374,-47.2845840454,NaN,NaN
2012-03-29 06:00:00,86.0177154541,-47.2655754089,NaN,NaN
2012-03-29 07:00:00,86.018157959,-47.2454338074,NaN,NaN
2012-03-29 08:00:00,86.0187225342,-47.2267417908,NaN,NaN
2012-03-29 09:00:00,86.0191955566,-47.2070388794,NaN,NaN
2012-03-29 10:00:00,86.0197525024,-47.1875686646,NaN,NaN
2012-03-29 11:00:00,86.0202407837,-47.1697006226,NaN,NaN
2012-03-29 12:00:00,86.0205688477,-47.1514968872,NaN,NaN
2012-03-29 13:00:00,86.0208969116,-47.1318817139,NaN,NaN
2012-03-29 14:00:00,86.0212020874,-47.1149520874,NaN,NaN
2012-03-29 15:00:00,86.0214920044,-47.100982666,NaN,NaN
2012-03-29 16:00:00,86.0217056274,-47.0873260498,NaN,NaN
2012-03-29 17:00:00,86.0219726562,-47.074836731,NaN,NaN
2012-03-29 18:00:00,86.0222625732,-47.0629997253,NaN,NaN
2012-03-29 19:00:00,86.0225372314,-47.0510139465,NaN,NaN
2012-03-29 20:00:00,86.0226898193,-47.0396690369,NaN,NaN
2012-03-29 21:00:00,86.0227737427,-47.0279922485,NaN,NaN
2012-03-29 22:00:00,86.0227432251,-47.0168762207,NaN,NaN
2012-03-29 23:00:00,86.0226898193,-47.0063209534,NaN,NaN
2012-03-30 00:00:00,86.0225067139,-46.9969787598,NaN,NaN
2012-03-30 01:00:00,86.0222930908,-46.9887962341,NaN,NaN
2012-03-30 02:00:00,86.0220565796,-46.9818687439,NaN,NaN
2012-03-30 03:00:00,86.0220565796,-46.9759712219,NaN,NaN
2012-03-30 04:00:00,86.0220794678,-46.9707641602,NaN,NaN
2012-03-30 05:00:00,86.0221176147,-46.9648323059,NaN,NaN
2012-03-30 06:00:00,86.0221557617,-46.958190918,NaN,NaN
2012-03-30 07:00:00,86.0222091675,-46.950592041,NaN,NaN
2012-03-30 08:00:00,86.0222473145,-46.9423065186,NaN,NaN
2012-03-30 09:00:00,86.0221710205,-46.9335098267,NaN,NaN
2012-03-30 10:00:00,86.0219955444,-46.9241104126,NaN,NaN
2012-03-30 11:00:00,86.021736145,-46.9151153564,NaN,NaN
2012-03-30 12:00:00,86.021194458,-46.9073600769,NaN,NaN
2012-03-30 13:00:00,86.0206985474,-46.9004745483,NaN,NaN
2012-03-30 14:00:00,86.0202484131,-46.8935470581,NaN,NaN
2012-03-30 15:00:00,86.0199890137,-46.8864021301,NaN,NaN
2012-03-30 16:00:00,86.0195999146,-46.8788452148,NaN,NaN
2012-03-30 17:00:00,86.0191192627,-46.8718566895,NaN,NaN
2012-03-30 18:00:00,86.0186843872,-46.8646965027,NaN,NaN
2012-03-30 19:00:00,86.0183944702,-46.8571891785,NaN,NaN
2012-03-30 20:00:00,86.0181884766,-46.8509101868,NaN,NaN
2012-03-30 21:00:00,86.0175476074,-46.8433227539,NaN,NaN
2012-03-30 22:00:00,86.0167541504,-46.8356437683,NaN,NaN
2012-03-30 23:00:00,86.0159683228,-46.8276634216,NaN,NaN
2012-03-31 00:00:00,86.0152435303,-46.8207855225,NaN,NaN
2012-03-31 01:00:00,86.0141448975,-46.8151931763,NaN,NaN
2012-03-31 02:00:00,86.0129470825,-46.809879303,NaN,NaN
2012-03-31 03:00:00,86.0116348267,-46.805519104,NaN,NaN
2012-03-31 04:00:00,86.010383606,-46.802947998,NaN,NaN
2012-03-31 05:00:00,86.0092468262,-46.8014373779,NaN,NaN
2012-03-31 06:00:00,86.0081787109,-46.7986755371,NaN,NaN
2012-03-31 07:00:00,86.0071105957,-46.7948875427,NaN,NaN
2012-03-31 08:00:00,86.0059280396,-46.7919502258,NaN,NaN
2012-03-31 09:00:00,86.0048904419,-46.7880630493,NaN,NaN
2012-03-31 10:00:00,86.0037765503,-46.7831382751,NaN,NaN
2012-03-31 11:00:00,86.0027236938,-46.778137207,NaN,NaN
2012-03-31 12:00:00,86.0017929077,-46.7737846375,NaN,NaN
2012-03-31 13:00:00,86.0009231567,-46.7696762085,NaN,NaN
2012-03-31 14:00:00,86.0003967285,-46.7660560608,NaN,NaN
2012-03-31 15:00:00,86.0002365112,-46.7619018555,NaN,NaN
2012-03-31 16:00:00,86.0001983643,-46.75730896,NaN,NaN
2012-03-31 17:00:00,86.0001602173,-46.7529258728,NaN,NaN
2012-03-31 18:00:00,85.9999465942,-46.7470016479,NaN,NaN
2012-03-31 19:00:00,85.9998474121,-46.7405586243,NaN,NaN
2012-03-31 20:00:00,85.9997634888,-46.733745575,NaN,NaN
2012-03-31 21:00:00,85.9997787476,-46.7269058228,NaN,NaN
2012-03-31 22:00:00,85.9997634888,-46.7210769653,NaN,NaN
2012-03-31 23:00:00,85.99978256225,-46.715438842750004,NaN,NaN
2012-04-01 00:00:00,85.9998016357,-46.7098007202,NaN,NaN
2012-04-01 01:00:00,85.9998855591,-46.7046432495,NaN,NaN
2012-04-01 02:00:00,85.999961853,-46.699962616,NaN,NaN
2012-04-01 03:00:00,86.0000686646,-46.6961936951,NaN,NaN
2012-04-01 04:00:00,86.0002059937,-46.6928672791,NaN,NaN
2012-04-01 05:00:00,86.0003128052,-46.6894226074,NaN,NaN
2012-04-01 06:00:00,86.0004501343,-46.6863059998,NaN,NaN
2012-04-01 07:00:00,86.0005950928,-46.6826286316,NaN,NaN
2012-04-01 08:00:00,86.0007400513,-46.6782569885,NaN,NaN
2012-04-01 09:00:00,86.0008773804,-46.6734237671,NaN,NaN
2012-04-01 10:00:00,86.0010452271,-46.6683654785,NaN,NaN
2012-04-01 11:00:00,86.0012207031,-46.6630897522,NaN,NaN
2012-04-01 12:00:00,86.0013885498,-46.6568336487,NaN,NaN
2012-04-01 13:00:00,86.0014724731,-46.6484146118,NaN,NaN
2012-04-01 14:00:00,86.0015335083,-46.6396751404,NaN,NaN
2012-04-01 15:00:00,86.0015106201,-46.630859375,NaN,NaN
2012-04-01 16:00:00,86.0014190674,-46.6218833923,NaN,NaN
2012-04-01 17:00:00,86.0013580322,-46.6112480164,NaN,NaN
2012-04-01 18:00:00,86.001121521,-46.6004295349,NaN,NaN
